"","user_id","screen_name","category","description","name","followers_count","profile_image_url","country"
"110","845696348","HectorBaldassi","deputies","Papá de Juli, Luli y Bauti 👧🏻👧🏻🧑🏻 De Río Ceballos y de Huracán de Córdoba 💚💛 Diputado Nacional. Pte Comisión de Deporte  🇦🇷 Ex árbitro internacional ⚽","Héctor Baldassi","32464","http://pbs.twimg.com/profile_images/1356805636705640449/PgJEK9bP_normal.jpg","ar"
"111","175157212","HermesBinner","others","Médico. Ex Gobernador de la Provincia de Santa Fe","Hermes Binner","168393","http://pbs.twimg.com/profile_images/651907596807503872/LTKmLYmZ_normal.jpg","ar"
"112","293682722","HugoYasky","deputies","🇦🇷 Secretario General de la Central de Trabajadores de la Argentina — @CTAok. Diputado Nacional de @UniCiudadanaAr.","Hugo Yasky","125378","http://pbs.twimg.com/profile_images/976107859246243841/QEZ5Ur9X_normal.jpg","ar"
"113","139266780","HumbertoTumini","others","Presidente del Movimiento Libres del Sur, Argentina","Humberto Tumini","11820","http://pbs.twimg.com/profile_images/1242843727829270534/xUjGWV3N_normal.jpg","ar"
"114","1615564993","IngridJetter","deputies","Mamá de dos niñas. Diputada Nacional por Corrientes. Presidente de Fundación Pensar Corrientes. Apasionada por el Cambio y El Progreso de Argentina","Ingrid Jetter","6109","http://pbs.twimg.com/profile_images/1340298916818989058/GVXD0OGF_normal.jpg","ar"
"115","162465278","ItaiHagman","deputies","Economía para entender la realidad y política para cambiarla. @ftepatriagrande. Diputado Nacional @FrenteDeTodos. Director @oceppeconomia y @fundIgualdad_","Itai Hagman","35377","http://pbs.twimg.com/profile_images/1119665761629429761/30Qmxfmm_normal.png","ar"
"116","4077587662","JAlperovichOk","senators","Senador Nacional por Tucumán.","José Alperovich","9399","http://pbs.twimg.com/profile_images/1118642069717827586/Q-JAqVaM_normal.png","ar"
"117","1548769874","JCAlderete_CCC","deputies","Diputado Nacional 🇦🇷 - Corriente Clasista y Combativa (CCC)
@PTP_Nacional - Partido del Trabajo y del Pueblo. @frenteDeTodos","Juan Carlos Alderete","5047","http://pbs.twimg.com/profile_images/1277696352865202183/yNusg4i-_normal.jpg","ar"
"118","282201112","JCanoOK","deputies","Tucumano. Odontólogo. Padre de Luciano, Juan y Agustín. Diputado Nacional de @juntoscambioar por Tucumán. Hincha de San Martín 💪🇦🇷","José Cano","105923","http://pbs.twimg.com/profile_images/883425561653248007/vo7xnHGK_normal.jpg","ar"
"119","1215668032934117378","JCuattromo","province servants","Presidente del Banco de la Provincia de Buenos Aires. Presidente del Grupo Provincia. Economista (UBA).","Juan Cuattromo","6287","http://pbs.twimg.com/profile_images/1220713777580118016/vNlsVrTk_normal.jpg","ar"
"120","4020276615","JMilei","others","Economista","Javier Milei","411079","http://pbs.twimg.com/profile_images/657346882889498624/zychb_4j_normal.jpg","ar"
"121","2841506345","JSchiaretti","province servants","Gobernador de la provincia de Córdoba","Juan Schiaretti","77261","http://pbs.twimg.com/profile_images/1217797675510325248/vzolqGx2_normal.jpg","ar"
"122","110043455","JesicaRey","province servants","Ganar y no ganar no es lo mismo, pero ningún éxito inmuniza. // Ministra de Comunicación Pública del Gobierno de la Provincia de Buenos Aires.💚","Jesica Rey","6267","http://pbs.twimg.com/profile_images/1205503564883353601/YoAaqUVc_normal.jpg","ar"
"123","998938602699743235","JimehLatorre","deputies","Sanrafaelina - Diputada Nacional UCR por Mendoza","Jimena Latorre","3503","http://pbs.twimg.com/profile_images/1379135307770171408/A-fIQvd8_normal.jpg","ar"
"124","201825904","JnmLopez","deputies","Diputado Nacional - Presidente del bloque Coalición Cívica - Abogado.","Juan Manuel López","23059","http://pbs.twimg.com/profile_images/1213486525155028998/nE-XsEfp_normal.jpg","ar"
"125","1220512040462233601","JoRepublicanos","others","Soñamos con una Argentina desarrollada, con independencia de instituciones y valores liberales. SUMATE!.
Somos la Juventud de @UNRepublicana","Jóvenes Republicanos","18744","http://pbs.twimg.com/profile_images/1295554776625754113/CRFMrI5f_normal.jpg","ar"
"126","869269434124447744","JorgeFaurie","others","Diplomático argentino. Canciller (2017-2019).","Jorge Faurie","35109","http://pbs.twimg.com/profile_images/1104081733534793729/eYCGGVfe_normal.jpg","ar"
"127","2714771804","JorgeTaiana","senators","Senador Nacional. Ex Canciller de la Nación. Peronista. Pte. Comisión de RREE del Senado. Sociólogo, Director del CIEP (UNSaM). Casado. Padre de tres hijxs.","Jorge Taiana","113503","http://pbs.twimg.com/profile_images/1159885691632963586/GcVSL1vT_normal.jpg","ar"
"128","92284311","JorgeTriaca","others","47 años, economista y orgulloso hincha de Vélez.","Jorge Triaca","101325","http://pbs.twimg.com/profile_images/1163273078/JT__Grondona_3__normal.jpg","ar"
"129","1149500866581409792","JorgeVara8","deputies","Correntino. Ingeniero agrónomo. Diputado de la Nación electo por ECO+Juntos por el cambio. Ex Ministro de Producción de la provincia de Corrientes.","Jorge Vara","1279","http://pbs.twimg.com/profile_images/1225162532060483584/wNWHsiny_normal.jpg","ar"
"130","1681990982","JoseLuisRamonOk","deputies","Diputado de la Nación Argentina por #Mendoza
Interbloque Unidad Federal para el Desarrollo 🇦🇷","José Luis Ramón","8436","http://pbs.twimg.com/profile_images/1389216228628221958/zfanS88w_normal.jpg","ar"
"131","1204760490200702976","JoseNederSDE","senators","Senador Nacional. Presidente del Partido Justicialista Distrito Santiago del Estero.","José Emilio Neder","695","http://pbs.twimg.com/profile_images/1204775238988423168/hwVDZ8VD_normal.jpg","ar"
"132","484627957","JosefaMendo","deputies","Mamá de Bernardita. 28. Diputada Nacional PBA. UCR. Ambiente, Diversidad con equidad social y empoderamiento femenino Mi #Insta 👉 https://t.co/yTMInef92B","Josefina Mendoza","11852","http://pbs.twimg.com/profile_images/1322701304309948418/mLzPLogn_normal.jpg","ar"
"133","152835465","JuanGrabois","others","abogado y militante popular en @mteargentina y @ftepatriagrande","Juan Grabois","171387","http://pbs.twimg.com/profile_images/721032521455181824/Kjf76mQy_normal.jpg","ar"
"134","3256203501","JuanManzurOK","province servants","Gobernador de Tucumán. Presidente del PJ Tucumán y vice del PJ nacional. Presidente de la ZICOSUR. Médico y ex ministro de Salud de la Nación (2009-2015).","Juan Manzur","32217","http://pbs.twimg.com/profile_images/1067206478401028096/87rUtnXn_normal.jpg","ar"
"135","1008696689337790465","JuanMosquedaok","deputies","Diputado Nacional   🇦🇷 Provincia del Chaco 🌱
https://t.co/PRCSpWsHtI","Juan Mosqueda","250","http://pbs.twimg.com/profile_images/1009627517311995904/45wEIXEd_normal.jpg","ar"
"136","428703285","JuanPabloBiondi","national executive","Secretario de Comunicación y Prensa de la Presidencia argentina 🇦🇷","Juan Pablo Biondi","19720","http://pbs.twimg.com/profile_images/1183151987833081858/WFIcpYOB_normal.jpg","ar"
"137","326886601","Juancmarino","senators","Pampeano. Actualmente, Senador Nacional UCR - CAMBIEMOS","Juan Carlos Marino","6201","http://pbs.twimg.com/profile_images/840211707574267904/9EqkVJ-x_normal.jpg","ar"
"138","196340158","JulioDeVido","others","Ministro de Planificación Federal de Néstor y Cristina Kirchner. Perseguido por el régimen macrista. Militante peronista. Libertad a los presos políticos.","Julio De Vido","85008","http://pbs.twimg.com/profile_images/517046223358808064/UaSdZ6qc_normal.jpeg","ar"
"139","124222509","JulioGarro","province servants","Tengo 49 años. Papá de cuatro hijas y esposo de una mujer incondicional. Soy abogado e Intendente de La Plata.","Julio Garro","132903","http://pbs.twimg.com/profile_images/1249785477454012418/hr9Pm6G8_normal.jpg","ar"
"140","342358065","JulioMartinezLR","senators","Ing. Agrónomo, ex Ministro de Defensa, Senador Nacional por la Prov. de La Rioja.","JULIO MARTINEZ","37187","http://pbs.twimg.com/profile_images/858061355672256512/MFiW9vGR_normal.jpg","ar"
"141","143502765","JulioPiumato","others","SecGralUEJN(Judiciales)SecDDHH CGT,Dip Nac(MC)Pres Cees(Centro de Estudios estratégicos Suramericanos)Militante peronista,abogado, hincha de Boca.","Julio Piumato","37491","http://pbs.twimg.com/profile_images/1183358948101017600/pws_3Jka_normal.jpg","ar"
"142","1202300210837413888","JulioVitobello","national executive","Abogado (UBA). Hincha de River. Secretario General de la Presidencia","Julio Vitobello","9781","http://pbs.twimg.com/profile_images/1375059093841383424/7Pjt8Ik4_normal.jpg","ar"
"143","350902827","Julio_Alak","province servants","Ministro de Justicia y Derechos Humanos de la provincia de Buenos Aires. Abogado. Profesor universitario de Derecho Constitucional (UNLP).","Julio Alak","30846","http://pbs.twimg.com/profile_images/1208395195450089472/LSsumJnW_normal.jpg","ar"
"144","33324953","KBanfi","deputies","Militante radical y feminista. Diputada nacional reelecta por la Pcia de Buenos Aires. @UCRBuenosAires @AdelanteBA @juntoscambioar   Argentina: mi pasión","Karina Banfi 💚","22063","http://pbs.twimg.com/profile_images/1224423659135217667/piiXpdvU_normal.jpg","ar"
"145","2953955753","Kicillofok","province servants","Gobernador de la Provincia de Buenos Aires.","Axel Kicillof","1273379","http://pbs.twimg.com/profile_images/1332664654141722628/Gvk3QF-M_normal.jpg","ar"
"146","1215628564512628736","KulfasM","national executive","Ministro de Desarrollo Productivo de la República Argentina.","Matías Kulfas","50406","http://pbs.twimg.com/profile_images/1380666050631589889/KTBSgWMe_normal.jpg","ar"
"147","217977555","LEBasterra","national executive","Ingeniero Agrónomo. Ministro de Agricultura, Ganadería y Pesca de la República Argentina.","Luis Basterra","16225","http://pbs.twimg.com/profile_images/1380595450093449219/3PFjDbj-_normal.jpg","ar"
"148","1723102656","LaspinaL","deputies","Economista. Enamorado de mi familia. Hincha de Newell's. Diputado Nacional.","Luciano Laspina","33998","http://pbs.twimg.com/profile_images/971771058809393152/7lSKa0Xq_normal.jpg","ar"
"149","874690053624266752","LauraYokoRusso","deputies","Diputada Nacional por la provincia de Buenos Aires","Laura Russo","2120","http://pbs.twimg.com/profile_images/1254228766475399168/_2-W2xFI_normal.jpg","ar"
"150","164368516","LegisCABA","province servants","Cuenta Oficial de la Legislatura de la Ciudad Autónoma de Buenos Aires.","Legislatura CABA","36525","http://pbs.twimg.com/profile_images/1333462626798604289/TLz_Vlfx_normal.jpg","ar"
"151","335969426","Leonardo_Grosso","deputies","Vecino de San Martín. Diputado Nacional. Quiero transformar la realidad hasta que la dignidad se haga costumbre 🌈💚","Leonardo Grosso","51856","http://pbs.twimg.com/profile_images/1377039143872630791/py84yx-a_normal.jpg","ar"
"152","162873142","LicDanielArroyo","national executive","Ministro de Desarrollo Social de la Nación. Profesor universitario. Fana del Ciclón.","Daniel Arroyo","144962","http://pbs.twimg.com/profile_images/1380569519886852106/kHV-dfTI_normal.jpg","ar"
"153","242461059","Lipovetzky","province servants","Diputado Provincia de Buenos Aires por Juntos por el Cambio! Diputado Nacional M.C. 2015-2019. De La Plata. Fana del más grande BOCA JUNIORS.Papá de tres soles.","Daniel Lipovetzky","42910","http://pbs.twimg.com/profile_images/1293247104220004352/OK8rIm57_normal.jpg","ar"
"154","332918283","Lozano_Claudio","national executive","Dirigente Nac. de Unidad Popular, Coord. del Instituto de Pensamiento y Políticas Públicas y Director del Banco Nación. Te invito a conocer nuestro trabajo.","Claudio R. Lozano","36916","http://pbs.twimg.com/profile_images/1161630838813016066/juFpxoFp_normal.jpg","ar"
"155","705097329687322624","LuciMasin","deputies","Docente. Militante del campo nacional y popular ✌🏽.
Diputada Nacional 🇦🇷 por la provincia del #Chaco. 
🏛  2015 - 2019 (FPV)
🏛  2019 - 2023 (FDT)","Lucila Masin","14530","http://pbs.twimg.com/profile_images/1189296101117120514/y1xHRZ5i_normal.jpg","ar"
"156","2373627522","LuciaCorpacci","deputies","Diputada Nacional Frente de Todos -
Ex Gobernadora de la Provincia de Catamarca (2011 - 2019)","Lucía Corpacci","10209","http://pbs.twimg.com/profile_images/658699160070299648/izXTBa-2_normal.jpg","ar"
"157","1219628058547761152","LucilaCrexell","senators","Neuquina.
Senadora Nacional (2019-2025).","Lucila Crexell","2025","http://pbs.twimg.com/profile_images/1358790469937991680/ho7hUEVA_normal.jpg","ar"
"158","704175163","LucilaLehmann","deputies","Diputada Nacional por Juntos por el Cambio.
Santafesina. Humanista. Presidente de la @CCivicaSantaFe.","Lucila Lehmann","40342","http://pbs.twimg.com/profile_images/1372375055410327552/W_PhxQvS_normal.jpg","ar"
"159","4851031895","LuisContigiani","deputies","Ex Secretario de Agricultura y Ganadería. Ex Ministro de la Producción de #SantaFe. Actual Diputado Nacional🏛🇦🇷 #InterbloqueFederal","Luis Contigiani","12468","http://pbs.twimg.com/profile_images/1066117951034720258/faBloKZX_normal.jpg","ar"
"160","69668594","LupeTagliaferri","senators","Vehemente pero no necia. Vivo sin odio. Senadora nacional por la Ciudad de Buenos Aires. Exministra de Desarrollo Humano y Hábitat del GCBA. Mamá de un varón.","Guadalupe Tagliaferri","9556","http://pbs.twimg.com/profile_images/1269428600014622720/h3Vn9enu_normal.jpg","ar"
"161","766293360","MBerhongaray","deputies","Político y abogado. Diputado Nacional por La Pampa.","Martín Berhongaray","716","http://pbs.twimg.com/profile_images/1264035214923378690/HNePYftF_normal.jpg","ar"
"162","196362385","MDSNacion","national executive","Twitter oficial del Ministerio de Desarrollo Social de la República Argentina.","Ministerio de Desarrollo Social de la Nación","302871","http://pbs.twimg.com/profile_images/1387405660715982851/pTm28IwB_normal.jpg","ar"
"163","2798077200","MSoleCarrizo","deputies","Mamá de José y Fran. Abogada y Notaria UCC. ⚖️. Diputada Nacional por Córdoba. Vicepresidenta de la @ucrnacional 🇵🇱","Soledad Carrizo","10138","http://pbs.twimg.com/profile_images/1382750635318198275/HkXDWQMn_normal.jpg","ar"
"164","259717758","M_Campagnoli","deputies","Bonaerense. Diputada Nacional. Coalición Cívica ARI-Cambiemos. Profesora de historia. Abogada. Trabajo por la educación, la justicia y la República.","Marcela Campagnoli","39817","http://pbs.twimg.com/profile_images/1193970537313247234/5sW_U5cD_normal.jpg","ar"
"165","738376467176935424","MaEmiliaSoria","province servants","Intendenta de General Roca, Río Negro. Peronista y Roquense.","María Emilia Soria","14992","http://pbs.twimg.com/profile_images/738383297919746049/bV0bBg8W_normal.jpg","ar"
"166","1109463268467376128","MaJimenaLopezOk","deputies","Diputada Nacional por la Pcia de Buenos Aires @FrenteDeTodos - Licenciada en Servicio Social - Mamá de León - Feminista - Hincha de @edelpOficial - De Necochea","Jimena López","2374","http://pbs.twimg.com/profile_images/1247286233883082765/TOEWNZcI_normal.jpg","ar"
"167","455184739","MagdalenaOdarda","national executive","Presidenta del Instituto Nacional de Asuntos Indígenas 🇦🇷. Senadora Nacional (2013-2019). Presidenta del @parteok de Río Negro","Magdalena Odarda","6281","http://pbs.twimg.com/profile_images/1375111591360929793/x8i4Nafm_normal.jpg","ar"
"168","2931794813","MaggieSolariQ","senators","Senadora Nacional por Misiones💄 Renovadora a morir de hoy y siempre!!👰 Sin bombo, con el sonido de mi pueblo latiendo en mi ❤!","Maggie Solari Q","3462","http://pbs.twimg.com/profile_images/1183219860706418689/mHWr60dX_normal.jpg","ar"
"169","481432211","MalenaMassa","national executive","Mamá de Mili y Toto. Compañera de Sergio. Peronista. Presidenta de @AySA_Oficial Verdad/Justicia/Lealtad/Amor, mis principios. Me agredís, te bloqueo.","Malena Galmarini","127163","http://pbs.twimg.com/profile_images/1376599958850256902/1hW8BOya_normal.jpg","ar"
"170","257460186","ManesF","others","Neurólogo y neurocientífico. Docente y escritor.
PhD in Sciences, Cambridge University.
Neurociencias Favaloro - Fundación INECO.
Investigador CONICET.","Facundo Manes","294846","http://pbs.twimg.com/profile_images/1338834293951524868/-vH7qQgt_normal.jpg","ar"
"171","2456562907","ManziRubenOk","deputies","Neurocirujano. Actual Diputado Nacional. #cambiemos #catamarca #ccari","Rubén Horacio Manzi","2003","http://pbs.twimg.com/profile_images/1121872198170443776/lG4HSqxK_normal.jpg","ar"
"172","1550784409","MaraBrawer","deputies","Psicóloga, educadora y feminista 💜💚 Diputada Nacional por CABA @frentedetodos ✌🏼☀️🇦🇷 Vicepresidenta de APBA","Mara Brawer","8917","http://pbs.twimg.com/profile_images/1381662799257079819/lG4ZbqcS_normal.jpg","ar"
"173","174286642","MarceloKoenig","deputies","Diputado Nacional,
Secretario general en Descamisados
Profesor universitario
Padre de Manu y Rafa y Peronista hastas los huesos.","Marcelo Koenig","5561","http://pbs.twimg.com/profile_images/422930760610635776/GCGiRbHd_normal.jpeg","ar"
"174","1082401224312406018","MariaEBielsaOk","others","Arquitecta. Docente (UNR).","María Eugenia Bielsa","48942","http://pbs.twimg.com/profile_images/1275035324717170689/YeYSugHD_normal.jpg","ar"
"175","1222402614","MariaLujan_Rey","deputies","Diputada Nacional por la Pcia. de Buenos Aires. Ju5t1cia. Mamá de Lucas Menghini Rey, muerto en la Tragedia de Once.","María Luján Rey","71344","http://pbs.twimg.com/profile_images/1311654680485863426/THQDMaDW_normal.jpg","ar"
"176","172841079","MariaMigliore","province servants","Humanizando la política desde adentro. Politóloga. Compañera de Lucas. Mamá de Guada y Cande. Ministra de Desarrollo Humano y Hábitat de @gcba.","María Migliore","5196","http://pbs.twimg.com/profile_images/1274068885956890624/IHp0CpaH_normal.jpg","ar"
"177","1009573922671603712","MariabTapia","senators","Senadora Nacional-Santa Cruz Cristiana Mamá de 2 niñas traviesas, curiosas y sensibles. Enamorada de Leandro 
Ing. Quimica Industrial -UNC
Hincha de CABJ 💙💛💙","María Belén Tapia","2026","http://pbs.twimg.com/profile_images/1009578664437207041/7XrSmep__normal.jpg","ar"
"178","352658764","MarianStil","deputies","Abogada UBA, apoderada y miembro integrante de la @CCAri_ok. Diputada nacional período 2019/2023 por @BAProvincia #JuntosPorElCambio","Mariana Stilman","3458","http://pbs.twimg.com/profile_images/1376087526381871105/-_b-khKK_normal.jpg","ar"
"179","404247722","MarianaZuvic","deputies","Diputada nacional por la Ciudad Autónoma de Buenos Aires. CC-ARI Cambiemos. Nuestro desafío es terminar con la impunidad en la Argentina.","Mariana Zuvic","229774","http://pbs.twimg.com/profile_images/1183597288641437697/ryBknxIH_normal.jpg","ar"
"180","277742031","MarioFiad","senators","Senador Nacional defendiendo un proyecto de paz, unión y trabajo.","Mario Fiad","11847","http://pbs.twimg.com/profile_images/378800000436237715/62a33e1fc9d6291ed8ceb69757b29bab_normal.jpeg","ar"
"181","594099941","MarisaUcedaOk","deputies","Abogada laboralista. Nacional, popular, democrática y feminista. Diputada Nacional @FrenteDeTodos
Es con Tod☀️s  🇦🇷","Marisa Uceda","4224","http://pbs.twimg.com/profile_images/1273828778477793280/DA8QQorf_normal.jpg","ar"
"182","1004854039786545153","MartiarenaJoseL","deputies","Diputado Nacional Peronista por Jujuy","Jose Luis Martiarena","664","http://pbs.twimg.com/profile_images/1316533654642995201/4ylW07tY_normal.jpg","ar"
"183","884268256877531136","MartinGrandeok","deputies","Diputado de la Nación por la Provincia de Salta.
PRO Propuesta Republicana.","Martin Grande","6541","http://pbs.twimg.com/profile_images/1167924845226516480/m0HJwDQz_normal.jpg","ar"
"184","3399074854","Martin_M_Guzman","national executive","Ministro de Economía de la República Argentina.","Martín Guzmán","216136","http://pbs.twimg.com/profile_images/1338631243014041602/vQ_HaRLY_normal.jpg","ar"
"185","1596124255","Martinez_EF","senators","Senador Nacional","Ernesto Martinez","1823","http://pbs.twimg.com/profile_images/1311088188522455045/V5wO35xp_normal.jpg","ar"
"186","153459179","Martinmaq","deputies","🏛Diputado Nacional por La Pampa.  💪🏾Integrante de La Generación.  👨‍🎓Licenciado en Ciencias Políticas.","Martin Maquieyra","3623","http://pbs.twimg.com/profile_images/1293698957042999297/f61efbur_normal.jpg","ar"
"187","450577726","MaruMartiniOK","province servants","Legisladora provincial y Presidenta del Bloque Frente de Tod☀️s en Río Negro.","Maru Martini","3745","http://pbs.twimg.com/profile_images/1289590371522088965/N9yvLKom_normal.jpg","ar"
"188","172064501","MatiasLammens","national executive","Ministro de Turismo y Deportes 🇦🇷","Matías Lammens","198329","http://pbs.twimg.com/profile_images/1380629413054795781/cCIbc7J6_normal.jpg","ar"
"189","516151851","MatiasRodrigTDF","senators","Senador Nacional por Tierra del Fuego, Antártida e Islas del Atlántico Sur. Frente de Todos.","Matías Rodríguez","19145","http://pbs.twimg.com/profile_images/1316849095227650050/oFDjyTTH_normal.jpg","ar"
"190","154184640","Maxiferraro","deputies","Presidente Coalición Cívica ARI. Diputado Nacional por la Ciudad de Buenos Aires. Coordinador de @junglacultural 🌎🚲♻️ 🌳🏳️‍🌈 🇦🇷","maxi ferraro","37827","http://pbs.twimg.com/profile_images/1277744675840032770/XlHZXOqL_normal.jpg","ar"
"191","127201323","MaydaCresto","deputies","Justicialista. 🇦🇷 Abogada-Escribana -Triatleta 🏊‍♀️🚴‍♀️🏃‍♀️ -Diputada Nacional por Entre Ríos - Frente de Tod ☀️s 🇦🇷","Mayda Cresto","7352","http://pbs.twimg.com/profile_images/1375250780354195460/550w0ruZ_normal.jpg","ar"
"192","150441535","MercedesJoury","deputies","Platense. Lic en Ciencia Política y RRII.  🏛Diputada Nacional, Bloque Pro 🇦🇷 En Instagram 👉🏻 https://t.co/gZwu1pMaoO","Mercedes Joury","2864","http://pbs.twimg.com/profile_images/1389311887284875264/YgWGKGnZ_normal.jpg","ar"
"193","21772289","MiguelLifschitz","province servants","Ingeniero civil. Presidente de la Cámara de Diputadas y Diputados de la provincia de Santa Fe. Ex gobernador.","Miguel Lifschitz","127194","http://pbs.twimg.com/profile_images/1135908909561122816/1fAmXf_w_normal.jpg","ar"
"194","1043198260092039169","MiguelPichetto","others","Abogado.
Auditor General de la Nación.
Instagram: https://t.co/3OU6i6oMw8… 
Facebook: https://t.co/dFlJtEUQzW","Miguel Ángel Pichetto","169494","http://pbs.twimg.com/profile_images/1371254578856001540/xHuxFb9p_normal.jpg","ar"
"195","56818132","Miguel_Boggiano","others","MA Economics 2001 University of Chicago. Dedicado a la Asesoría Financiera. CEO de Carta Financiera","Miguel A Boggiano","181680","http://pbs.twimg.com/profile_images/1304448178834599936/WVPrya___normal.jpg","ar"
"196","1207713682718969856","MinGenerosAR","national executive","Cuenta oficial del Ministerio de las Mujeres, Géneros y Diversidad de la Nación.","Ministerio de las Mujeres, Géneros y Diversidad","77321","http://pbs.twimg.com/profile_images/1387393467035308035/a0EPjvy9_normal.png","ar"
"197","1227613833851785217","MinHabitatAR","national executive","Ministerio de Desarrollo Territorial y Hábitat de la Nación Argentina","Ministerio de Desarrollo Territorial y Hábitat","15010","http://pbs.twimg.com/profile_images/1387388502409633801/HPWLH34U_normal.jpg","ar"
"198","1483041949","MinSeg","national executive","Ministerio de Seguridad de la Nación Argentina","Ministerio Seguridad","472113","http://pbs.twimg.com/profile_images/1387387341803765766/WNm9WM9a_normal.png","ar"
"199","53108902","MinTrabajoAR","national executive","Ministerio de Trabajo, Empleo y Seguridad Social de la Nación","Ministerio de Trabajo, Empleo y Seguridad Social","334356","http://pbs.twimg.com/profile_images/1387396863846985728/s6wJhNNq_normal.jpg","ar"
"200","4427090195","MindeTransporte","national executive","Ministerio de Transporte · República Argentina · https://t.co/te5NwcvFrv","Ministerio de Transporte","149694","http://pbs.twimg.com/profile_images/1389247090514137091/pQqbdv5B_normal.jpg","ar"
"201","4493784808","MindefArg","national executive","Cuenta oficial del Ministerio de Defensa de la República Argentina.

FB/MindefArg
IG/Mindefarg","Ministerio Defensa","210969","http://pbs.twimg.com/profile_images/1387408935150313476/ETWrxZb5_normal.png","ar"
"202","2795307903","MoniMacha","deputies","☀️ Diputada Nacional por @frentedetodos   💚 Militante kirchnerista por un proyecto plurinacional, transfeminista y popular 📕 Lic. en Psicología","Mónica Macha","38827","http://pbs.twimg.com/profile_images/1384871543122051078/34ss930i_normal.jpg","ar"
"203","937301562","MonicaFradeok","deputies","Abogada. Diputada Nacional por la Pcia. Bs As. Coalición Cívica, en Juntos por el Cambio. Quilmeña. Por un Poder Judicial independiente.
mfrade@hcdn.gob.ar","Monica Frade","23077","http://pbs.twimg.com/profile_images/1342459157526544384/W_wD5Ixe_normal.jpg","ar"
"204","4529320173","MoreauLeopoldo","deputies","Formó el Movimiento Nacional Alfonsinista para recuperar y reavivar las mejores tradiciones de la cultura política del Radicalismo Popular.","Leopoldo Moreau","191727","http://pbs.twimg.com/profile_images/884642700405952512/_3Cr9pfC_normal.jpg","ar"
"205","2578850396","NanniMiguel","deputies","Padre. Abogado. Diputado Nacional UCR  #Cambiemos.","Miguel Nanni","3026","http://pbs.twimg.com/profile_images/1141125289147326465/QfovA-QA_normal.jpg","ar"
"206","306546830","NicoDujovne","others","","Nicolas Dujovne","141494","http://pbs.twimg.com/profile_images/816674762084798464/YJQMESUU_normal.jpg","ar"
"207","4198001913","Nicolas_Massot","others","Dirigente de @juntoscambioar Director en @BancoCiudad Diputado Nacional '15-'19. Economista y Consultor. Casado. Padre de 2 https://t.co/wQkceS9S4W","Nicolás Massot","55380","http://pbs.twimg.com/profile_images/1349360762003873792/qWALFjlM_normal.jpg","ar"
"208","374115730","NicolasdelCano","deputies","Diputado Nacional. @PTSarg - @Fte_Izquierda.","Nicolas del Caño","137722","http://pbs.twimg.com/profile_images/968444442666561536/SyqIM-T0_normal.jpg","ar"
"209","4915799221","Norma_Durango","senators","Senadora por la Provincia de La Pampa.","Senadora Norma Durango","5174","http://pbs.twimg.com/profile_images/1344038282229911559/SUFueHty_normal.jpg","ar"
"210","1210205473695260675","OFLegislatura","province servants","Cuenta parlamentaria de la Diputada @OfeFernandez_ 💚 | Legisladora de la CABA por el Frente de Tod☀️s","Ofelia Fernández Legislatura 💚","7019","http://pbs.twimg.com/profile_images/1344320517633929220/KkyHUV1G_normal.jpg","ar"
"211","2471404538","Oacastillo","senators","Senador Nacional Frente Cívico y Social Ex Gobernador de Catamarca. Abogado. Hincha de Racing. CUENTA OFICIAL.","Oscar Castillo","1893","http://pbs.twimg.com/profile_images/847523824639905793/X4A4AlPR_normal.jpg","ar"
"212","1205541711830753282","ObrasPublicasAR","national executive","Cuenta oficial del Ministerio de Obras Públicas de la Nación","Ministerio de Obras Públicas","10969","http://pbs.twimg.com/profile_images/1387392911055142915/6WXw2N1A_normal.jpg","ar"
"213","2589783002","OmarGutierrezOk","province servants","Neuquino. Gobernador de mi querida provincia del Neuquén. Contador Público. Apasionado por la gestión.","Omar Gutierrez","52110","http://pbs.twimg.com/profile_images/1342975784525438976/72Ri_xon_normal.jpg","ar"
"214","130574455","OscarAguadCBA","others","Cordobés, Abogado, Hincha de Belgrano. Ministro en la gestión del Presidente Macri (2015-2019)","Oscar Aguad","37261","http://pbs.twimg.com/profile_images/378800000120820038/f8571ed951fed1a0b17f57e32d78bd79_normal.png","ar"
"215","2353385744","OscarParrilli","senators","Senador por Neuquén @frentedetodos. Administrado por militantes de OP.","Oscar Parrilli","11651","http://pbs.twimg.com/profile_images/1146147232808411137/XtuuDhQ0_normal.png","ar"
"216","3125573339","OsmarMonaldi","deputies","Jujeño. Diputado Nacional por Jujuy","Osmar Monaldi","1616","http://pbs.twimg.com/profile_images/883751276873469953/NbM1IqtM_normal.jpg","ar"
"217","222124298","PabloCarroOk","deputies","Diputado Nacional 🇦🇷 por la provincia de #Córdoba. Secretario General de la @CTA_Cordoba.","Pablo Carro","8362","http://pbs.twimg.com/profile_images/1143939244731392000/qW668uEH_normal.jpg","ar"
"218","347929817","PabloTonelli","deputies","Abogado Constitucionalista. Diputado Nacional del PRO por la Ciudad Autónoma de Buenos Aires. Consejero de la Magistratura.","Pablo Tonelli","13380","http://pbs.twimg.com/profile_images/900141050932711425/yd4XwDiI_normal.jpg","ar"
